,url,address,neighborhood,rent,beds,baths
3700,https://www.renthop.com/listings/west-42nd-st/na/14951492,West 42nd St,"Hell's Kitchen, Midtown Manhattan, Manhattan","$7,200",2_Bed,2_Bath
3701,https://www.renthop.com/listings/east-22nd-street/220-6p/15666865, East 22nd Street,"Gramercy Park, Midtown Manhattan, Manhattan","$6,154",1_Bed,1_Bath
3702,https://www.renthop.com/listings/greenwich-street/503/15647518, Greenwich Street,"West Village, Downtown Manhattan, Manhattan","$7,420",1_Bed,2_Bath
3703,https://www.renthop.com/listings/435-east-79th/na/15599650,435 East 79th,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$7,750",3_Bed,2_Bath
3704,https://www.renthop.com/listings/west-43rd-street/13/15774390,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$2,300",1_Bed,1_Bath
3705,https://www.renthop.com/listings/1468-bushwick-ave/na/15773866,1468 Bushwick Ave,"Bushwick, Northern Brooklyn, Brooklyn","$2,999",3_Bed,1_Bath
3706,https://www.renthop.com/listings/east-92nd-street/phb/15705404,East 92nd Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$14,500",3_Bed,2_Bath
3707,https://www.renthop.com/listings/301-east-21st-street/5h/15699413,"301 East 21st Street- Akelius,...","Gramercy Park, Midtown Manhattan, Manhattan","$6,619",2_Bed,2_Bath
3708,https://www.renthop.com/listings/23-catherine-st/5c/14761456,"23 Catherine St, Apt 5C","Two Bridges, Downtown Manhattan, Manhattan","$4,550",3_Bed,1_Bath
3709,https://www.renthop.com/listings/e-35th-street-clarendon-road/1/15727885,E 35th Street & Clarendon Road...,"East Flatbush, Central Brooklyn, Brooklyn","$2,850",3_Bed,1_Bath
3710,https://www.renthop.com/listings/21st-avenue/na/15771939,21st Avenue,"Ditmars, Astoria, Northwestern Queens, Queens","$3,400",3_Bed,2_Bath
3711,https://www.renthop.com/listings/13th-street-1st-ave/3c/15776834,13th street 1st ave ,"East Village, Downtown Manhattan, Manhattan","$4,095",2_Bed,1_Bath
3712,https://www.renthop.com/listings/448-west-19th-street/1d/15650267,"448 West 19th Street, Apt 1D","Chelsea, Midtown Manhattan, Manhattan","$3,900",1_Bed,1_Bath
